"dealer_id","dealer_name","dealer_address","dealer_city","dealer_state","dealer_zip","dealer_contact_person","dealer_phone","dealer_email","dealer_website","stock_num","vehicle_condition","make","model","year","price","mileage","body_style","exterior_color","interior_color","doors","engine","fuel","transmission","drivetrain","seats","vin","optional_features","description","images"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4341","Used","CHEVROLET","SUBURBAN","2002","     999.00","229066","SUV","TAN","TAN","4","8 Cyl","Gasoline","Automatic","4WD","","1GNFK16Z32J205848","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD, Daytime Running Lights, Dual Air Bags Front and Sides, Active Belts, All Wheel ABS","Virtual Test Drive URL: https://youtu.be/p49SH88ej9s    Just the Basics:  *Body is in fairly good condition for it's age, but it IS redneck-ified  *Tires about 40%  *3rd row, Leather, 4x4, Captains seats, Sunroof  *229k miles  *5.3 Motor sounds good and drives smoothly up through first gear.  *Suspension and brakes seem solid.   *CEL-P502 and O2 sensors-Selling cheap until I get it fixed. I will be attempting to get it looked at as soon as I can, because I DON'T think it's a bad transmission.","https://cdn.frazerphotos.com/22489/22489_000004341_g3j1owg.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_ylvmae6.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_gvrc2zn.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_nb26gjh.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_u0mpoft.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_dj2lu7v.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_7wxpg68.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_vkq806f.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_im793l0.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_xiuxtn2.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_d4zj7un.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_kn3zqbj.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_5fe6zem.jpg,https://cdn.frazerphotos.com/22489/22489_000004341_po1f5mu.jpg,https://cdn.frazerphotos.com/22489/22489_4341_3908.jpg,https://cdn.frazerphotos.com/22489/22489_4341_3909.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4339","Used","CADILLAC","SEVILLE","1994","    1100.00","129467","Sedan","GREEN","TAN","4","8 Cyl","Gasoline","Automatic","FWD","","1G6KY5294RU843489","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM Cassette, AM/FM CD, Pass Key Security, Dual Front Air Bag, Active Belts, All Wheel ABS","Video Test Drive (The Nitty Gritty): https://youtu.be/u7LgzbUijWI         Just the Basics:         *Great acceleration! Drives, smooth. Brakes feel very good!         *Tires are about 55% all the way around         *Per AC, in 2001, odometer may not be accurate (according to auction)         *Cosmetic flaws         *Heat/AC? I don't know how to make it work #millenialproblems         *Not the prettiest, but it seems to get the job done        *We just replaced the coolant temp sensor (which is way down in the bottom of the motor)","https://cdn.frazerphotos.com/22489/22489_000004339_rcgaefc.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_wrkujrq.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_51uxbye.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_5ha6yc4.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_gqiyimz.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_dfggmjg.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_aigof8f.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_xrokfgy.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_sk8ijjh.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_yxqeesq.jpg,https://cdn.frazerphotos.com/22489/22489_000004339_c9747l5.jpg,https://cdn.frazerphotos.com/22489/22489_4339_3910.jpg,https://cdn.frazerphotos.com/22489/22489_4339_3911.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4350","Used","PONTIAC","TORRENT","2008","    2000.00","188534","SUV","WHITE","BLACK","4","6 Cyl","Gasoline","Automatic","AWD","","2CKDL43F286034467","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, AM/FM CD/DVD, Keyless Entry, Alarm, Daytime Running Lights, Dual Front Airbags, Passenger Sensor, Active Belts, All Wheel ABS","Virtual Test Drive URL ( The Nitty Gritty): https://youtu.be/ENTP_qYs_AA?si=hK43QDfSWOKMfb77        Just the Basics:        *Tires are about 40%    *    Heat, AC, Heated Seats, current oil change    *    Pretty decent little vehicle. Drives well. Good brakes.    *    Cosmetically a little rough         *LF window inop    *    Check engine light (evap code) and ABS light (probably indicates a speed sensor/wheel bearing issue)        *A little bit of an antifreeze smell when heat is on....common issue on Equinox/Torrents. I am hoping to blow out cooling system when I get a chance. Check with me on status.","https://cdn.frazerphotos.com/22489/22489_000004350_s9zwfac.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_igbaky5.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_oowlpgc.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_5wvmc7s.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_edhyb88.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_729js2q.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_tco2q0j.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_pkw0u93.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_nfd6eq2.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_r2ttju1.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_a9r4zvg.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_0cjx253.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_6epncdb.jpg,https://cdn.frazerphotos.com/22489/22489_000004350_o3o4yuh.jpg,https://cdn.frazerphotos.com/22489/22489_4350_3963.jpg,https://cdn.frazerphotos.com/22489/22489_4350_3964.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4348","Used","FORD","F150","2012","    4700.00","190887","Truck","SILVER","TAN","4","6 Cyl","Gasoline","Automatic","4WD","","1FTFW1ET9CKE21242","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM, AM/FM CD/MP3, Satellite, Sentry Key, Keyless Entry, Alarm, Available, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, Crew Cab, Regular Bed, All Wheel ABS, 1/2 Ton","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/Oui-386JdSM?si=URyHdQfYSqTqgflK        Just the Basics:    *    Tires about 50%      *  Pretty decent looking truck for a Ford--still has some cosmetic flaws, but overall better than most    *    AC, Heat, 4x4    *    Truck drives well and shifts through the gears like it should.      *Has good power and is smooth.    *    Check engine light P012 is the only one that returned after test drive so far.    *    The auction said a ''misfire on startup'' for cylinder 2,  an ''O2 sensor code'', ''tire vibration at highway speeds'' and ''possible cam phaser noise,'' though they didn't hear any cam noises--Take all that as you will, from driving it, didn't seem like much to me, but passing along the info. :)","https://cdn.frazerphotos.com/22489/22489_000004348_eu4cpfe.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_zk5aymd.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_6uzxt4j.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_70lg1e3.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_qxf47u1.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_3cjducj.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_fhppjde.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_s9r0hdm.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_174knm7.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_myz0nfa.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_vmpv7dn.jpg,https://cdn.frazerphotos.com/22489/22489_000004348_s3i4r82.jpg,https://cdn.frazerphotos.com/22489/22489_4348_3959.jpg,https://cdn.frazerphotos.com/22489/22489_4348_3960.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4353","Used","FORD","EXPEDITION","2010","    3500.00","220782","SUV","BLACK","BLACK","4","8 Cyl","Gasoline","Automatic","4WD","","1FMJK2A52AEA64187","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, AM/FM CD/DVD, Satellite, Immobilizer, Keyless Entry, Alarm, Available, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","Virtual Test Drive (The Nitty Gritty): https://youtu.be/i-5WEVJfn90         Just the Basics:         *This vehicle drives PHENOMENAL!   I have personally driven this one around quite a bit since we got it hauling around my monsters.       *Limited, EL Sunroof, DVD player, Automatic Rear Hatch/Rear Seats, 4x4, etc!         *Heat, AC, Heated and Cooled Seats         *Lays completely flat for storage!         *Has an exhaust leak that sounds like manifold location         *Has a backup camera, but doesn't show the feed (?)    *We installed a couple new pulleys and a serpentine belt","https://cdn.frazerphotos.com/22489/22489_000004353_gi9gjp2.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_5ot96p7.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_e6le1j9.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_cvvfkrx.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_3hkq6tt.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_q9flq50.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_qkebbo7.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_2s94vs9.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_fi0hkix.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_0jseixl.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_p7af94j.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_vp264op.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_qv3adk3.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_8wmzzjc.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_wszdkel.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_e7ce7kk.jpg,https://cdn.frazerphotos.com/22489/22489_000004353_a72x8n4.jpg,https://cdn.frazerphotos.com/22489/22489_4353_3951.jpg,https://cdn.frazerphotos.com/22489/22489_4353_3952.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4351","Used","MITSUBISHI","GALANT","2008","    1800.00","250429","Sedan","GRAY","GRAY","4","4 Cyl","Gasoline","Automatic","FWD","","4A3AB36F58E014953","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, Immobilizer, Keyless Entry, Available, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/Rx6xdLwyhU8?si=trMjMaGPkvYYdjiu        Just the Basics:    *    Tires about 50% all the way around    *    No check engine lights!     *Current oil change.      *  Heat works well.     *Tire pressure sensor light.    *    Drives very well. Smooth and straight. Good brakes. Tight suspension.    *    Auction said ''engine tick''-listen to video    *    Auction said ''frame rust''. All I see is rusty rockers and a stretched tow point-see video.      *  LR window inop","https://cdn.frazerphotos.com/22489/22489_000004351_9pzqf4v.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_mddpme3.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_13grcz8.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_9j1tfxc.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_5mr2nd4.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_vm1y4jc.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_py6n9p2.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_41ayby1.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_s9ca4jx.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_4oki0ou.jpg,https://cdn.frazerphotos.com/22489/22489_000004351_2rkv3t4.jpg,https://cdn.frazerphotos.com/22489/22489_4351_3961.jpg,https://cdn.frazerphotos.com/22489/22489_4351_3962.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4349","Used","PONTIAC","G6","2009","    2000.00","170998","Sedan","WHITE","GRAY","4","6 Cyl","Gasoline","Automatic","FWD","","1G2ZK57K194228248","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD, AM/FM CD/MP3, Satellite, Sentry Key, Keyless Entry, Daytime Running Lights, Dual Airbags Front Head and Side, Active Seatbelts, Passenger Airbag Sensor, All Wheel ABS","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/a70NPNwSuiU?si=sJKLEp8fVHwPlODU        Just the Basics    *    Tires about 35% to 40%      *  Outside of rust, car looks pretty decent and sounds good with a recent oil change.    *    AC, Heat (speed 3 &4)    *    Good acceleration and driving. Brakes are good. (Small vibration feels like tires)    *    Check engine light (evap code), tire pressure light.    *    Auction said ''rusty frame''-I don't see anything concerning outside of rockers-(see video)","https://cdn.frazerphotos.com/22489/22489_000004349_oo0x2mb.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_ryqb5nt.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_b0792d1.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_31mifbf.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_i33ieo1.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_ww4dwuo.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_sarwonz.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_33kw1wi.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_0w72ptl.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_g2ssnoe.jpg,https://cdn.frazerphotos.com/22489/22489_000004349_iy9brul.jpg,https://cdn.frazerphotos.com/22489/22489_4349_3957.jpg,https://cdn.frazerphotos.com/22489/22489_4349_3958.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4347","Used","FORD","F150","2007","    1800.00","187577","Truck","BLACK","GRAY","4","8 Cyl","Gasoline","Automatic","4WD","","1FTRX14W37KB64185","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, AM/FM CD/DVD, Satellite, Immobilizer, Keyless Entry, Available, Dual Front Air Bag, Active Belts, Extended Cab, Regular Bed, All Wheel ABS, 1/2 Ton","Virtual Test Drive URL (The Nitty Gritty): https://youtu.be/6B7RzV6WY0I?si=v6b4qcuVgV2KASQN        Just the Basics:    *    Tires about 35%        *Truck, runs, drives and shifts well!     *Heat and AC both work. 4x4. Brakes and suspension seem solid.    *    Radio inop-may not be fully plugged in. It looks like someone put factory system back in to trade it, but maybe didn't care to hook it up?        *Check engine light-P420 (evap code), P0193 (fuel rail pressure circuit high)    *    Auction said ''rusty frame''--take a look at this. Definitely will need attention although it drives straight and true-not like it looks.       *Great get around truck! Will take some love, but should go for a long time after that.","https://cdn.frazerphotos.com/22489/22489_000004347_iq6kqa6.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_0oa0rm5.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_ikccy59.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_il03gu5.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_fozdths.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_v22rilt.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_d2xyvoj.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_ldylltu.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_164e7y0.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_yj3qzua.jpg,https://cdn.frazerphotos.com/22489/22489_000004347_rgdjkls.jpg,https://cdn.frazerphotos.com/22489/22489_4347_3969.jpg,https://cdn.frazerphotos.com/22489/22489_4347_3970.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4208","Used","FORD","F150","2010","    3750.00","107835","Pick-Up","RED","GRAY","4","8 Cyl","Gasoline","Automatic","4WD","","1FTFW1EV7AFD09143","Air Conditioning, Available, Power Steering, Tilt Wheel, AM/FM, AM/FM CD/MP3, Satellite, Immobilizer, Keyless Entry, Available, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, Crew Cab, Regular Bed, All Wheel ABS, 1/2 Ton","Video Test Drive (The Nitty Gritty): https://youtu.be/CyQg3OJstr4         Just The Basics:     *    Good Tires     *Runs and Drives Well.     *Good Suspension. Good Brakes.     *Brand new tube and dipstick INSTALLED. Fresh oil change.    *Power Steering A Little Tight-I'm assuming the rack or pump is getting worn.    *AC Doesn't blow cold      *Odometer TMU (True Miles Unknown) according to auction (Likely 200K according to CarFax)","https://cdn.frazerphotos.com/22489/22489_000004208_eiohg83.jpg,https://cdn.frazerphotos.com/22489/22489_000004208_u50z3rx.jpg,https://cdn.frazerphotos.com/22489/22489_000004208_2wlnxdf.jpg,https://cdn.frazerphotos.com/22489/22489_000004208_liqpsyo.jpg,https://cdn.frazerphotos.com/22489/22489_000004208_wf32vrk.jpg,https://cdn.frazerphotos.com/22489/22489_000004208_8k18zyo.jpg,https://cdn.frazerphotos.com/22489/22489_000004208_zbyy893.jpg,https://cdn.frazerphotos.com/22489/22489_4208_3932.jpg,https://cdn.frazerphotos.com/22489/22489_4208_3933.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4355","Used","FORD","EXPEDITION","2010","    3800.00","196025","SUV","BLACK","GRAY","4","8 Cyl","Gasoline","Automatic","4WD","","1FMJK2A51AEB07899","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, AM/FM CD/DVD, Satellite, Immobilizer, Keyless Entry, Alarm, Available, Dual Front Airbags, Side Airbags, Head Airbags, Rear Head Airbags, Active Seatbelts, All Wheel ABS","Video Test Drive URL (The Nitty Gritty): https://youtu.be/YHvCFszzv1A        Just the Basics    *    Runs and drives well.     *Shifts smooth. No suspension noise. Brakes are solid.     *    Tires about 35%    *    Leather, Sunroof, Power seats/Rear Hatch, Nav, Backup Camera, 4x4    *    Check Engine Light P0446 Evap code    *    Heat works good, AC (I think) works okay    *    DVD player needs some tinkering, Auction said ''engine noise'', but I don't hear anything. Listen to the video","https://cdn.frazerphotos.com/22489/22489_000004355_grvbi9d.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_qltsqy4.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_9pmhin1.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_7ctgrmu.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_cz5q7mq.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_24qksva.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_nxe51ii.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_duvfjvc.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_05gaxuq.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_c9zcuac.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_nvbasg4.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_67fa30z.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_8iw145o.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_ip13u9i.jpg,https://cdn.frazerphotos.com/22489/22489_000004355_hzl214h.jpg,https://cdn.frazerphotos.com/22489/22489_4355_3949.jpg,https://cdn.frazerphotos.com/22489/22489_4355_3950.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4354","Used","CHEVROLET","CRUZE","2014","    2000.00","162459","Sedan","BLUE","","4","4 Cyl","Gasoline","Automatic","FWD","","1G1PC5SB0E7186910","Long Conventional Cab","Video Test Drive URL (The Nitty Gritty): https://youtu.be/p6nQjJNlaf8        Just the Basics:        *Well.....It's a 1.4 Chevy Cruze and it runs and drives        *It has brand new bolts under the hood on the engine cover, so I'm assuming that someone already did the big job that these typically have and completed the timing and head gaskets. (According the computer, timing degrees are on par with specs).    *    Body has a few dings, but overall it's decent.     *Everything inside works (buttons, heat, windows, etc)        *Suspension seems good. Brakes are fine. Tires are okay.     *    Check engine light shows a couple exhaust codes and auction mentioned a couple others that haven't shown up. Check with me to see if any of this has materialized. Otherwise, I'm fairly impressed with it for what it is.","https://cdn.frazerphotos.com/22489/22489_000004354_r3s662y.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_9hjjcxs.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_d9of55d.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_e96duj2.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_iju83kl.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_wrl77w3.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_kt26laf.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_eug8f2s.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_97xj620.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_jg64ky7.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_8vp9ygv.jpg,https://cdn.frazerphotos.com/22489/22489_4354_3967.jpg,https://cdn.frazerphotos.com/22489/22489_4354_3968.jpg,https://cdn.frazerphotos.com/22489/22489_000004354_ngvu3fi.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4359","Used","HYUNDAI","SONATA","2006","    2500.00","188516","Sedan","MAROON","TAN","4","6 Cyl","Gasoline","Automatic","FWD","","5NPEU46F36H029758","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD, Dual Air Bags Front and Sides, Active Belts, All Wheel ABS","Video Test Drive URL (The Nitty Gritty): https://youtu.be/hVdMhWeTrMA        Just the Basics:    *    Tires are all matching Cooper 45% tread    *    Oil change is current and not due until April '26    *    Runs and drives very well!    *    No check engine lights     *Heat, Heated Seats, Sunroof, Leather    *    Exhaust A LITTLE bit louder, No radio, Wiper fluid doesn't spray","https://cdn.frazerphotos.com/22489/22489_000004359_xkv8ewe.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_rqasngi.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_q239ngj.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_81lhogz.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_pzhnko4.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_4q4g8tx.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_z6zfwxv.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_lv4u9a3.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_qix70on.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_48gsrmc.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_s11rn01.jpg,https://cdn.frazerphotos.com/22489/22489_000004359_ahoxz04.jpg,https://cdn.frazerphotos.com/22489/22489_4359_3965.jpg,https://cdn.frazerphotos.com/22489/22489_4359_3966.jpg"
"22489","HIGH LIFE AUTO, LLC.","519 2ND STREET","FORT MADISON","IA","52627","Matt","319-372-8191","highlifeas@gmail.com","http://www.highlifeauto.com","4369","Used","RAM","3500","2015","    5500.00","221686","Truck","YELLOW","BLACK","4","8 Cyl","Gasoline","Automatic","4WD","","3C63R3DJ7FG565042","Air Conditioning, Power Windows, Power Locks, Power Steering, Tilt Wheel, AM/FM CD/MP3, Satellite, AM/FM CD/DVD, Sentry Key, Keyless Entry, Available, Dual Air Bags Front and Sides, Active Belts, Crew Cab, Regular Bed, All Wheel ABS, 1 Ton","Video Test Drive: https://youtu.be/in2SafVRfDo        Just the Basics:        *Really good body in and out        *6.4 Hemi, Heated seats/steering wheel, 4x4, backup camera        *Runs and drives decent        *Tires about 35%-40%        *221k miles        *CEL-misfire        *Radio/touchscreen maybe needs work. (It didn't work the first time I tried it and it has since). HVAC blower motor inop?","https://cdn.frazerphotos.com/22489/22489_000004369_fx7e494.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_ua7v3jq.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_3fwyxdn.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_tj5mxkr.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_h8v6uvy.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_6nghblh.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_5b3p8au.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_s7ign87.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_ucfvimq.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_o0ko82e.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_56zwrqi.jpg,https://cdn.frazerphotos.com/22489/22489_000004369_qvanqm3.jpg,https://cdn.frazerphotos.com/22489/22489_4369_3971.jpg,https://cdn.frazerphotos.com/22489/22489_4369_3972.jpg"
